GeneID	HISAT2.on.data.32..aligned.reads..BAM.	HISAT2.on.data.33..aligned.reads..BAM.	HISAT2.on.data.34..aligned.reads..BAM.	HISAT2.on.data.29..aligned.reads..BAM.	HISAT2.on.data.30..aligned.reads..BAM.	HISAT2.on.data.31..aligned.reads..BAM.
4524	0.770218796434557	3.32954549790518	3.58549780784661	3.58549780784661	0.770218796434557	0.770218796434557
1185	1.26210655800117	2.1660722787635	0.770218796434557	0.770218796434557	3.80576171151733	0.770218796434557
100379251	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
4878	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
4879	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
26829	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
90231	5.45858444304039	5.44103799896517	5.50703217323531	5.50703217323531	4.85759481971711	4.50901708015286
5351	6.59449987988128	4.95053686240006	7.10127229874599	7.10127229874599	6.09925244316685	6.36277306328845
9927	6.55251580143246	7.01902537257837	5.68604287514191	5.68604287514191	5.62811072823276	6.37873889941732
60672	4.84447312716841	4.62415405883125	4.5861561882108	4.5861561882108	3.3061953570148	4.38802789272393
102466982	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
943	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
102465836	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
7133	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	1.61817470626688	0.770218796434557
100616438	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
55187	4.08320966905638	4.84972981790347	3.36288585960409	3.36288585960409	4.5567295986263	4.50901708015286
